goalkeepers,,,
Player,Team,Points,Cost
Bassong,Norwich,1,£4.5
Whittaker,Norwich,1,£4.5
Martin,Norwich,1,£4.5
Olsson,Norwich,0,£4.5
Wisdom,Norwich,0,£4.5
Yoshida,Southampton,1,£4.5
Gardos,Southampton,0,£4.5
Martina,Southampton,1,£4.5
Chiriches,Spurs,0,£4.5
Davies,Spurs,2,£4.5
Yedlin,Spurs,0,£4.5
Wilson,Stoke,0,£4.5
Cameron,Stoke,2,£4.5
Muniesa,Stoke,2,£4.5
Bardsley,Stoke,0,£4.5
Wollscheid,Stoke,1,£4.5
Kaboul,Sunderland,-1,£4.5
O'Shea,Sunderland,0,£4.5
Jones,Sunderland,-1,£4.5
Brown,Sunderland,0,£4.5
Coates,Sunderland,-1,£4.5
Matthews,Sunderland,1,£4.5
Rangel,Swansea,0,£4.5
Bartley,Swansea,0,£4.5
Amat,Swansea,0,£4.5
Britos,Watford,0,£4.5
Angella,Watford,0,£4.5
Cathcart,Watford,1,£4.5
Prödl,Watford,1,£4.5
Paredes,Watford,0,£4.5
Layún,Watford,7,£4.5
Holebas,Watford,0,£4.5
Nyom,Watford,1,£4.5
Olsson,West Brom,0,£4.5
Pocognoli,West Brom,0,£4.5
Collins,West Ham,0,£4.5
O'Brien,West Ham,0,£4.5
Senderos,Aston Villa,0,£4.0
Baker,Aston Villa,0,£4.0
Kinsella,Aston Villa,0,£4.0
Cargill,Bournemouth,0,£4.0
Smith,Bournemouth,0,£4.0
Mariappa,Crystal Palace,0,£4.0
Fryers,Crystal Palace,0,£4.0
Hibbert,Everton,0,£4.0
Browning,Everton,0,£4.0
Simpson,Leicester,0,£4.0
Moore,Leicester,0,£4.0
Steven Taylor,Newcastle,0,£4.0
Turner,Norwich,0,£4.0
Ryan Bennett,Norwich,0,£4.0
Targett,Southampton,1,£4.0
Roberge,Sunderland,0,£4.0
Tiendalli,Swansea,0,£4.0
Ekstrand,Watford,0,£4.0
Pudil,Watford,0,£4.0
Hoban,Watford,0,£4.0
Gamboa,West Brom,0,£4.0
Burke,West Ham,0,£4.0
Oxford,West Ham,6,£4.0
midfielders,,,
Player,Team,Points,Cost
Hazard,Chelsea,2,£11.5
Sánchez,Arsenal,1,£11.0
Silva,Man City,6,£10.0
Walcott,Arsenal,1,£9.0
Fàbregas,Chelsea,2,£9.0
Sterling,Man City,3,£9.0
Özil,Arsenal,2,£8.5
Cazorla,Arsenal,2,£8.5
Ramsey,Arsenal,2,£8.5
Oscar,Chelsea,6,£8.5
Firmino,Liverpool,1,£8.5
Yaya Touré,Man City,16,£8.5
Mata,Man Utd,2,£8.5
Depay,Man Utd,3,£8.5
Eriksen,Spurs,2,£8.5
Coutinho,Liverpool,10,£8.0
Mané,Southampton,2,£8.0
Cuadrado,Chelsea,0,£7.5
Lallana,Liverpool,3,£7.5
Sigurdsson,Swansea,2,£7.5
Payet,West Ham,6,£7.5
Willian,Chelsea,6,£7.0
Mirallas,Everton,2,£7.0
Henderson,Liverpool,3,£7.0
Milner,Liverpool,2,£7.0
Nasri,Man City,1,£7.0
Schweinsteiger,Man Utd,0,£7.0
Herrera,Man Utd,1,£7.0
Wijnaldum,Newcastle,7,£7.0
Tadic,Southampton,6,£7.0
Chadli,Spurs,2,£7.0
Lamela,Spurs,1,£7.0
Shaqiri,Stoke,0,£7.0
Ayew,Swansea,10,£7.0
Bolasie,Crystal Palace,1,£6.5
Cabaye,Crystal Palace,10,£6.5
Barkley,Everton,9,£6.5
Deulofeu,Everton,0,£6.5
Navas,Man City,6,£6.5
Fellaini,Man Utd,0,£6.5
de Jong,Newcastle,1,£6.5
Cabella,Newcastle,0,£6.5
Lens,Sunderland,5,£6.5
Wilshere,Arsenal,0,£6.0
Chamberlain,Arsenal,2,£6.0
Veretout,Aston Villa,3,£6.0
Gradel,Bournemouth,1,£6.0
Ritchie,Bournemouth,2,£6.0
Puncheon,Crystal Palace,5,£6.0
Markovic,Liverpool,0,£6.0
Fernandinho,Man City,2,£6.0
Young,Man Utd,3,£6.0
Sissoko,Newcastle,2,£6.0
Gouffran,Newcastle,0,£6.0
Ward-Prowse,Southampton,0,£6.0
Townsend,Spurs,0,£6.0
Lennon,Spurs,0,£6.0
Adam,Stoke,2,£6.0
Walters,Stoke,2,£6.0
Arnautovic,Stoke,0,£6.0
Johnson,Sunderland,6,£6.0
Montero,Swansea,2,£6.0
Berghuis,Watford,0,£6.0
Mahrez,Leicester,15,£5.6
Grealish,Aston Villa,0,£5.5
Atsu,Bournemouth,0,£5.5
Ramires,Chelsea,0,£5.5
Moses,Chelsea,0,£5.5
Sako,Crystal Palace,0,£5.5
Zaha,Crystal Palace,7,£5.5
Cleverley,Everton,2,£5.5
Can,Liverpool,1,£5.5
Delph,Man City,0,£5.5
Schneiderlin,Man Utd,3,£5.5
Januzaj,Man Utd,0,£5.5
Blind,Man Utd,3,£5.5
Colback,Newcastle,1,£5.5
Brady,Norwich,2,£5.5
Johnson,Norwich,2,£5.5
Redmond,Norwich,6,£5.5
Ramírez,Southampton,0,£5.5
Clasie,Southampton,0,£5.5
Dembélé,Spurs,2,£5.5
Afellay,Stoke,2,£5.5
Van Ginkel,Stoke,2,£5.5
Larsson,Sunderland,2,£5.5
Giaccherini,Sunderland,0,£5.5
Routledge,Swansea,1,£5.5
Shelvey,Swansea,1,£5.5
Ki Sung-yueng,Swansea,1,£5.5
Jurado,Watford,6,£5.5
Sessegnon,West Brom,0,£5.5
Gardner,West Brom,1,£5.5
Brunt,West Brom,2,£5.5
Lanzini,West Ham,0,£5.5
Noble,West Ham,2,£5.5
Nolan,West Ham,1,£5.5
Kouyaté,West Ham,9,£5.5
Arteta,Arsenal,0,£5.0
Rosicky,Arsenal,0,£5.0
Zelalem,Arsenal,0,£5.0
Adelaide,Arsenal,0,£5.0
Carles Gil,Aston Villa,0,£5.0
N'Zogbia,Aston Villa,0,£5.0
Player,Team,Points,Cost
Cole,Aston Villa,0,£5.0
Sinclair,Aston Villa,3,£5.0
Gueye,Aston Villa,2,£5.0
King,Bournemouth,0,£5.0
Arter,Bournemouth,0,£5.0
Pugh,Bournemouth,3,£5.0
Matic,Chelsea,2,£5.0
Loftus-Cheek,Chelsea,0,£5.0
Jedinak,Crystal Palace,1,£5.0
Ledley,Crystal Palace,0,£5.0
McArthur,Crystal Palace,5,£5.0
Osman,Everton,0,£5.0
McCarthy,Everton,2,£5.0
McGeady,Everton,0,£5.0
Pienaar,Everton,0,£5.0
Kanté,Leicester,1,£5.0
Albrighton,Leicester,15,£5.0
Allen,Liverpool,0,£5.0
Ibe,Liverpool,3,£5.0
Fernando,Man City,0,£5.0
Carrick,Man Utd,1,£5.0
Pereira,Man Utd,0,£5.0
Aarons,Newcastle,0,£5.0
Hoolahan,Norwich,5,£5.0
Howson,Norwich,2,£5.0
Odjidja-Ofoe,Norwich,0,£5.0
Dorrans,Norwich,2,£5.0
Davis,Southampton,1,£5.0
Hesketh,Southampton,0,£5.0
Pritchard,Spurs,0,£5.0
Mason,Spurs,1,£5.0
Carroll,Spurs,0,£5.0
Alli,Spurs,0,£5.0
Ireland,Stoke,0,£5.0
Odemwingie,Stoke,1,£5.0
M'Vila,Sunderland,0,£5.0
Rodwell,Sunderland,1,£5.0
Gómez,Sunderland,0,£5.0
Buckley,Sunderland,0,£5.0
Cork,Swansea,0,£5.0
Dyer,Swansea,0,£5.0
Capoue,Watford,2,£5.0
Abdi,Watford,0,£5.0
Gnabry,West Brom,0,£5.0
Morrison,West Brom,2,£5.0
McManaman,West Brom,1,£5.0
McClean,West Brom,1,£5.0
Jarvis,West Ham,1,£5.0
Amalfitano,West Ham,0,£5.0
Obiang,West Ham,0,£5.0
Coquelin,Arsenal,1,£4.5
Flamini,Arsenal,0,£4.5
Westwood,Aston Villa,5,£4.5
Sánchez,Aston Villa,1,£4.5
Surman,Bournemouth,2,£4.5
O'Kane,Bournemouth,1,£4.5
MacDonald,Bournemouth,0,£4.5
Stanislas,Bournemouth,0,£4.5
Gosling,Bournemouth,1,£4.5
Mikel,Chelsea,0,£4.5
Mutch,Crystal Palace,2,£4.5
Bannan,Crystal Palace,0,£4.5
Williams,Crystal Palace,0,£4.5
Lee Chung-yong,Crystal Palace,0,£4.5
Guédioura,Crystal Palace,0,£4.5
Barry,Everton,2,£4.5
Gibson,Everton,0,£4.5
Besic,Everton,0,£4.5
Oviedo,Everton,1,£4.5
King,Leicester,2,£4.5
Drinkwater,Leicester,2,£4.5
Hammond,Leicester,0,£4.5
Knockaert,Leicester,0,£4.5
James,Leicester,0,£4.5
Lucas,Liverpool,0,£4.5
Roberts,Man City,0,£4.5
Obertan,Newcastle,5,£4.5
Tioté,Newcastle,1,£4.5
Abeid,Newcastle,0,£4.5
Anita,Newcastle,2,£4.5
Tettey,Norwich,0,£4.5
O'Neil,Norwich,0,£4.5
Elliott Bennett,Norwich,0,£4.5
Mulumbu,Norwich,0,£4.5
Andreu,Norwich,0,£4.5
Wanyama,Southampton,2,£4.5
Reed,Southampton,0,£4.5
Bentaleb,Spurs,1,£4.5
Whelan,Stoke,2,£4.5
Sidwell,Stoke,1,£4.5
Moha,Stoke,0,£4.5
Cattermole,Sunderland,1,£4.5
Bridcutt,Sunderland,0,£4.5
Britton,Swansea,0,£4.5
Fulton,Swansea,0,£4.5
Grimes,Swansea,0,£4.5
Watson,Watford,1,£4.5
Anya,Watford,2,£4.5
Dyer,Watford,0,£4.5
Murray,Watford,0,£4.5
Behrami,Watford,2,£4.5
Fletcher,West Brom,1,£4.5
Yacob,West Brom,0,£4.5
Samuelsen,West Ham,0,£4.5
Poyet,West Ham,0,£4.5
forwards,,,
Player,Team,Points,Cost
Agüero,Man City,1,£13.0
Costa,Chelsea,2,£11.0
Sturridge,Liverpool,0,£10.5
Rooney,Man Utd,5,£10.5
Kane,Spurs,2,£9.5
Giroud,Arsenal,2,£9.0
Benteke,Liverpool,2,£8.5
Bony,Man City,5,£8.5
Lukaku,Everton,5,£8.0
Pellè,Southampton,5,£8.0
Welbeck,Arsenal,0,£7.5
Falcao,Chelsea,1,£7.5
Ings,Liverpool,0,£7.5
Remy,Chelsea,0,£7.4
Balotelli,Liverpool,0,£7.0
Rodriguez,Southampton,2,£7.0
Gomis,Swansea,6,£7.0
Rondón,West Brom,0,£7.0
Mitrovic,Newcastle,0,£6.5
Cissé,Newcastle,9,£6.5
Diouf,Stoke,2,£6.5
Berahino,West Brom,2,£6.5
Carroll,West Ham,0,£6.5
Sakho,West Ham,2,£6.5
Ayew,Aston Villa,1,£6.0
Gestede,Aston Villa,6,£6.0
Murray,Crystal Palace,2,£6.0
Wickham,Crystal Palace,1,£6.0
Vardy,Leicester,5,£6.0
Okazaki,Leicester,2,£6.0
Origi,Liverpool,0,£6.0
Hernández,Man Utd,0,£6.0
Long,Southampton,5,£6.0
Juanmi,Southampton,0,£6.0
Adebayor,Spurs,0,£6.0
Soldado,Spurs,0,£6.0
Crouch,Stoke,0,£6.0
Joselu,Stoke,0,£6.0
Lambert,West Brom,2,£6.0
Valencia,West Ham,0,£6.0
Bamford,Crystal Palace,0,£5.9
Ulloa,Leicester,0,£5.9
Kramaric,Leicester,0,£5.9
Wilson,Bournemouth,2,£5.5
Player,Team,Points,Cost
Gayle,Crystal Palace,0,£5.5
Campbell,Crystal Palace,0,£5.5
Naismith,Everton,1,£5.5
Nugent,Leicester,0,£5.5
Borini,Liverpool,0,£5.5
Ayoze,Newcastle,0,£5.5
Rivière,Newcastle,0,£5.5
Bojan,Stoke,0,£5.5
Defoe,Sunderland,6,£5.5
Eder,Swansea,1,£5.5
Deeney,Watford,4,£5.5
Ideye,West Brom,0,£5.5
Zárate,West Ham,8,£5.5
Agbonlahor,Aston Villa,2,£5.0
Tomlin,Bournemouth,0,£5.0
Kermorgant,Bournemouth,1,£5.0
Chamakh,Crystal Palace,0,£5.0
Koné,Everton,11,£5.0
Iheanacho,Man City,0,£5.0
Pozo,Man City,0,£5.0
Wilson,Man Utd,0,£5.0
Jerome,Norwich,1,£5.0
van Wolfswinkel,Norwich,0,£5.0
Fletcher,Sunderland,6,£5.0
Ighalo,Watford,6,£5.0
Vydra,Watford,0,£5.0
Anichebe,West Brom,1,£5.0
Kozák,Aston Villa,0,£4.9
Hepburn-Murphy,Aston Villa,0,£4.5
Rantie,Bournemouth,0,£4.5
McAleny,Everton,0,£4.5
Lawrence,Leicester,0,£4.5
Armstrong,Newcastle,0,£4.5
Grabban,Norwich,1,£4.5
Hooper,Norwich,1,£4.5
Lafferty,Norwich,0,£4.5
Mayuka,Southampton,0,£4.5
Graham,Sunderland,0,£4.5
Emnes,Swansea,0,£4.5
Barrow,Swansea,0,£4.5
Forestieri,Watford,0,£4.5
Samaras,West Brom,0,£4.5
Lee,West Ham,0,£4.5
Maiga,West Ham,1,£4.5
